applicant_id,age,mothly_income,investment_income,savings_account_balance,checking_account_balance,credit_card_balance,other_loans_balance,loan_amount_requested,installment,loan_date,loan_purpose,state,city,credit_score,loan_amount,interest_rate,loan_term,employment_status,employment_duration,marital_status,dependents,education_level,residential_status,years_at_residence,bank_account_age,previous_defaults,default
A2560,60,6073.31,588.82,19947.57,7588.08,11160.7,27766.04,61089.56,1339.74,2024-04-09,Education,TX,North Gregory,546.0,457844.12,0.0724,48,Employed,15,Married,1,High School,Rented,23,18,2,0
A2561,34,15344.94,1651.44,1113.76,9195.66,7336.16,42573.19,96428.02,1801.1,2024-04-10,Home,CA,New Melissa,915.0,499423.88,0.0836,48,Employed,9,Single,3,PhD,Owned,10,4,0,1
A2562,62,6347.65,3624.35,33095.29,23243.14,8003.38,1394.56,66138.81,1524.0,2024-04-11,Home,TX,Thomasview,683.0,309036.88,0.1905,36,Unemployed,8,Married,4,Bachelors,Rented,17,17,0,0
A2563,60,17811.77,3060.02,3049.94,17136.49,18662.03,30689.49,8732.9,529.77,2024-04-12,Car,TX,North Glen,622.0,282175.48,0.0956,24,Employed,13,Married,3,Bachelors,Owned,17,6,2,1
A2564,51,17998.67,598.89,82797.49,22037.03,4465.65,42272.43,29735.75,1993.99,2024-04-13,Home,FL,North Debra,904.0,459169.35,0.056,36,Employed,6,Married,2,Masters,Owned,16,3,0,0
A2565,26,5134.16,816.61,49151.23,23041.35,2429.15,24696.59,52393.53,2714.69,2024-04-14,Car,FL,Coxhaven,567.0,93286.67,0.0888,12,Self-Employed,0,Married,1,High School,Owned,12,10,2,0
A2566,43,12856.15,3203.67,64186.08,7003.8,16604.22,15651.08,8194.41,3311.29,2024-04-15,Personal,NY,Port Joshuaview,496.0,318308.28,0.0365,24,Unemployed,16,Single,0,Bachelors,Rented,17,4,2,0
A2567,19,3122.78,4067.08,41148.49,9059.73,11538.22,49829.19,67980.41,2142.01,2024-04-16,Car,TX,South Erictown,568.0,404113.09,0.1348,48,Employed,4,Single,2,High School,Rented,28,0,0,0
A2568,26,8743.44,1747.37,34550.75,42408.27,5692.95,3241.56,65767.01,4918.51,2024-04-17,Personal,IL,South Jackietown,690.0,371034.67,0.1525,60,Unemployed,3,Married,3,PhD,Owned,28,1,2,0
A2569,26,14696.45,2976.55,22220.04,8135.93,8648.0,10521.17,87756.05,3166.6,2024-04-18,Home,TX,Jamesburgh,997.0,375445.37,0.0986,24,Employed,8,Married,1,Masters,Mortgaged,25,11,2,0
A2570,57,13699.33,853.22,77053.25,33295.72,10498.1,44262.23,50499.29,4444.26,2024-04-19,Car,NY,Tonyport,866.0,403473.1,0.1237,36,Employed,16,Married,3,Bachelors,Rented,11,7,2,0
A2571,34,13056.96,1556.88,69554.76,20926.4,11842.81,14865.34,69521.72,4588.34,2024-04-20,Personal,TX,Huntfurt,897.0,110119.77,0.1786,48,Employed,15,Married,4,Bachelors,Owned,16,8,0,0
A2572,18,6727.01,101.35,36072.9,48411.83,16421.02,40992.33,19019.8,4124.86,2024-04-21,Car,FL,Lake Jeffreyfort,917.0,279935.5,0.065,12,Employed,12,Single,3,Bachelors,Owned,22,5,0,0
A2573,42,8493.46,3841.38,32111.61,3305.22,7887.05,16660.06,1284.1,1422.93,2024-04-22,Car,NY,Traceytown,477.0,59360.0,0.058,12,Employed,14,Married,4,Masters,Rented,28,1,2,1
A2574,60,3404.5,2005.05,124.29,41519.44,13530.06,40599.05,18053.15,2213.26,2024-04-23,Personal,CA,East Oscar,931.0,49929.07,0.074,12,Unemployed,14,Married,0,Bachelors,Owned,29,18,1,0
A2575,57,14801.92,4080.63,6355.21,24572.46,16695.34,34286.44,7159.25,101.89,2024-04-24,Car,TX,Tinaview,336.0,409805.02,0.0673,48,Employed,14,Divorced,3,High School,Owned,25,9,0,1
A2576,59,10821.94,3541.86,62325.55,267.62,16875.47,23426.12,43344.08,2311.89,2024-04-25,Personal,TX,Zunigaberg,343.0,406907.05,0.1788,36,Employed,1,Single,3,Bachelors,Owned,24,17,2,0
A2577,42,14612.16,4143.72,51460.73,13183.01,5084.9,26147.27,47362.03,1539.39,2024-04-26,Home,FL,East Marybury,310.0,95280.28,0.0378,24,Employed,7,Married,3,PhD,Mortgaged,19,4,2,0
A2578,56,6105.46,1428.29,43480.32,20384.84,7003.46,8882.98,64802.8,648.29,2024-04-27,Personal,CA,New Nicholas,766.0,284953.92,0.0443,48,Employed,6,Divorced,1,PhD,Owned,5,12,1,0
A2579,52,7502.11,925.54,82750.22,15709.74,11898.12,5794.2,14936.41,4209.08,2024-04-28,Car,TX,Port Garyhaven,820.0,24298.61,0.1899,60,Employed,8,Married,4,Bachelors,Owned,7,0,2,0
A2580,20,7682.98,4859.53,50389.82,18122.47,17715.45,35847.14,22256.89,3399.89,2024-04-29,Home,TX,Christinaberg,675.0,188540.84,0.0967,24,Unemployed,12,Married,0,Bachelors,Rented,21,9,0,0
A2581,67,1976.23,3586.64,38449.36,45833.6,15808.92,42428.66,80034.29,4995.61,2024-04-30,Education,CA,Jonathanborough,343.0,77881.15,0.1142,48,Unemployed,19,Single,0,High School,Mortgaged,18,13,2,0
A2582,54,7809.39,4170.21,16125.63,18046.7,11679.26,36098.54,58075.73,2542.1,2024-05-01,Personal,FL,Matthewburgh,678.0,189353.98,0.1286,24,Employed,17,Single,4,Bachelors,Owned,7,13,2,1
A2583,61,16361.13,65.67,82068.8,20941.47,19674.67,45643.24,3907.0,1720.46,2024-05-02,Home,IL,Hortonport,498.0,292080.32,0.163,36,Employed,7,Single,1,Masters,Mortgaged,4,18,0,1
A2584,61,18100.02,1772.31,57624.83,38056.58,8779.74,44503.92,84992.06,1392.68,2024-05-03,Car,CA,Linfort,459.0,403315.22,0.151,60,Self-Employed,0,Single,0,High School,Owned,16,8,0,0
A2585,68,11087.04,3714.08,9246.0,39691.68,16849.01,38909.36,63350.75,2233.27,2024-05-04,Personal,FL,South Carmen,899.0,259066.43,0.0933,24,Employed,17,Single,1,PhD,Owned,21,16,0,1
A2586,47,9926.78,389.91,64889.84,4204.48,16368.41,44906.35,19477.27,1618.37,2024-05-05,Car,TX,Port Abigail,469.0,466087.83,0.1663,60,Self-Employed,12,Divorced,0,High School,Owned,23,13,1,0
A2587,55,2070.26,2836.7,42507.07,35203.5,18160.77,8361.18,25954.51,4954.72,2024-05-06,Education,CA,South Deborahborough,579.0,55043.71,0.1569,36,Employed,10,Single,2,Bachelors,Owned,21,5,1,0
A2588,51,17765.28,2145.36,81138.62,24128.6,19753.57,36568.05,55801.19,995.69,2024-05-07,Education,FL,New Rachel,966.0,271735.7,0.1794,24,Employed,10,Married,2,Masters,Owned,1,7,2,0
A2589,29,1740.69,88.08,91891.46,6692.69,9913.93,37683.83,56519.32,193.74,2024-05-08,Home,TX,Lauriefurt,856.0,454026.16,0.0728,60,Unemployed,8,Married,1,High School,Owned,10,3,2,0
A2590,36,18977.88,1179.88,60046.58,13235.53,3912.59,7698.83,80713.68,737.0,2024-05-09,Education,NY,Garnerchester,689.0,121002.99,0.0461,12,Employed,15,Married,0,Masters,Owned,27,16,0,0
A2591,54,10550.5,1423.96,73161.28,2251.77,9217.91,45479.16,36499.68,4468.51,2024-05-10,Car,FL,New Gregorybury,818.0,386595.09,0.048,24,Employed,5,Single,1,High School,Rented,14,11,0,0
A2592,61,7825.79,559.3,5659.08,18011.86,17077.7,439.26,55381.01,3500.2,2024-05-11,Home,FL,West Tylerfurt,437.0,131308.02,0.1226,60,Employed,15,Married,3,Masters,Rented,15,18,0,0
A2593,66,18598.04,3157.68,56025.55,12770.32,16722.13,21730.25,58671.26,3941.46,2024-05-12,Personal,FL,Theresabury,916.0,488956.79,0.0745,36,Employed,6,Single,0,Bachelors,Owned,11,13,1,0
A2594,34,1951.23,1211.99,75534.0,19105.17,6719.4,1073.95,56308.97,1670.31,2024-05-13,Car,TX,Lake Zacharyshire,430.0,379687.76,0.0376,12,Employed,2,Married,0,Masters,Owned,10,0,2,0
A2595,27,12256.36,1388.1,49676.21,29017.03,946.14,26167.89,8217.68,3151.25,2024-05-14,Car,IL,Ryanshire,758.0,328379.0,0.1723,36,Employed,10,Married,2,Bachelors,Mortgaged,13,9,2,0
A2596,66,11655.25,4491.19,59355.01,36616.98,10196.84,20607.81,41714.03,3568.7,2024-05-15,Car,IL,East Mary,330.0,437172.69,0.1766,48,Employed,12,Single,3,High School,Owned,3,12,1,0
A2597,64,5557.43,2335.62,89894.82,30267.6,9482.02,31153.1,34549.53,1699.44,2024-05-16,Personal,NY,New Sandra,853.0,295903.9,0.0924,48,Employed,18,Married,1,Bachelors,Owned,15,1,0,0
A2598,29,9434.42,1960.64,19809.96,33918.87,1715.28,38322.21,99284.99,3650.19,2024-05-17,Personal,CA,Angelaport,857.0,149663.81,0.0523,36,Unemployed,0,Divorced,2,Bachelors,Rented,15,13,1,0
A2599,33,13566.88,3619.36,9824.65,43281.96,15897.8,38428.76,47103.17,3185.33,2024-05-18,Car,NY,Velasquezbury,303.0,162430.3,0.0723,60,Self-Employed,2,Married,2,Bachelors,Owned,24,18,1,1
A2600,41,14951.93,4548.07,69064.36,43691.22,5671.81,36111.08,44087.56,1551.55,2024-05-19,Education,CA,Jamieland,621.0,296449.83,0.1452,48,Employed,13,Single,3,Bachelors,Owned,3,4,1,1
A2601,36,1513.26,125.18,82284.89,43035.97,12915.04,5093.87,48885.07,358.99,2024-05-20,Home,CA,Mckeeton,896.0,266392.09,0.1469,36,Employed,13,Single,0,Bachelors,Owned,25,5,0,0
A2602,25,18831.79,2241.19,85049.02,7658.45,2029.76,20871.93,92008.98,1265.54,2024-05-21,Car,NY,South Kyle,479.0,454464.22,0.1493,24,Employed,2,Single,1,High School,Owned,13,10,0,0
A2603,48,4543.72,3053.91,64164.45,12553.46,17214.06,40797.52,61533.93,3135.73,2024-05-22,Car,NY,New Jeremyburgh,975.0,273252.21,0.1754,12,Unemployed,4,Divorced,3,Masters,Owned,11,13,0,0
A2604,38,5821.24,1592.82,83321.34,25116.27,14785.49,32715.01,39525.2,3035.25,2024-05-23,Home,FL,Hunterborough,942.0,257824.19,0.1803,48,Employed,1,Married,4,Bachelors,Mortgaged,26,14,0,0
A2605,34,6374.26,3862.04,70066.42,17936.96,7768.45,34051.4,91345.16,2587.48,2024-05-24,Car,TX,Sarahburgh,482.0,226947.53,0.1982,24,Employed,1,Divorced,0,High School,Owned,21,0,0,0
A2606,40,2199.67,4857.39,8737.69,6583.45,12589.78,11346.3,93054.45,1332.23,2024-05-25,Home,IL,West Jacquelineside,345.0,68699.45,0.09,48,Employed,16,Married,4,Masters,Rented,6,3,1,0
A2607,54,3776.46,4717.14,76204.35,14387.51,3749.08,16252.99,27166.96,2278.23,2024-05-26,Home,CA,Josephview,522.0,64690.87,0.1851,12,Employed,8,Married,2,PhD,Rented,20,9,0,0
A2608,33,19747.47,1329.91,17935.97,48771.44,19708.45,47790.56,39946.21,805.81,2024-05-27,Education,CA,Nelsonton,373.0,335613.3,0.1391,24,Employed,14,Divorced,3,Bachelors,Owned,17,0,1,1
A2609,23,7331.51,1131.69,23660.93,17346.34,15922.16,42346.26,96679.41,3345.68,2024-05-28,Home,FL,North Christinehaven,757.0,232098.13,0.0508,48,Employed,9,Married,2,Bachelors,Owned,1,16,2,0
A2610,25,3633.07,4787.45,39465.06,20945.7,15778.8,8246.09,54563.82,4358.88,2024-05-29,Home,IL,West Travis,438.0,275383.81,0.1308,12,Employed,7,Divorced,4,High School,Rented,12,8,0,0
A2611,42,3479.34,2293.14,31456.71,320.07,3067.6,27234.65,43742.76,2372.06,2024-05-30,Personal,TX,South Robertton,760.0,463904.57,0.0944,36,Employed,3,Married,2,High School,Rented,16,13,2,0
A2612,35,14810.01,1041.49,32165.17,35970.74,354.67,24525.36,20345.05,1143.69,2024-05-31,Home,FL,West Nathanfort,537.0,392569.69,0.0425,60,Unemployed,18,Married,4,High School,Rented,10,10,1,0
A2613,42,17309.52,3534.98,16925.95,20677.5,11707.43,22182.99,39059.45,4156.64,2024-06-01,Car,TX,Malloryview,358.0,192871.46,0.072,60,Unemployed,14,Married,2,Bachelors,Rented,0,13,1,0
A2614,29,6253.62,1422.1,29387.1,5157.0,2882.41,23530.68,63492.24,1634.09,2024-06-02,Home,CA,East Jeffrey,326.0,390078.91,0.1512,36,Employed,10,Married,4,Bachelors,Rented,10,4,1,0
A2615,32,1886.83,1336.23,1966.26,48427.84,15608.67,32144.43,4831.41,3010.44,2024-06-03,Home,IL,East Tricia,549.0,486980.01,0.0892,48,Unemployed,3,Divorced,3,Masters,Owned,13,17,0,1
A2616,43,5627.17,4396.25,47291.09,38871.66,8321.52,48357.47,9247.32,469.57,2024-06-04,Personal,CA,East Michaelville,750.0,85882.11,0.1397,60,Employed,7,Married,1,Bachelors,Owned,7,8,2,0
A2617,58,2545.54,812.4,76859.1,36307.5,6771.88,43766.27,1532.26,3617.89,2024-06-05,Education,FL,Jamesville,770.0,448919.25,0.1845,48,Employed,10,Single,1,Masters,Owned,25,8,1,0
A2618,62,3412.81,321.96,86224.74,47893.62,1472.99,43756.32,22673.81,2357.29,2024-06-06,Education,TX,Jamesstad,330.0,180357.74,0.1304,36,Employed,19,Single,1,Masters,Owned,22,18,1,0
A2619,43,9482.9,1345.93,82042.86,20374.0,19921.3,35168.84,19116.29,2174.41,2024-06-07,Education,TX,West Larry,792.0,369230.03,0.192,48,Self-Employed,9,Married,1,High School,Owned,12,3,0,0
A2620,64,5753.49,3034.73,41645.77,35926.68,19120.22,879.38,85229.96,4680.7,2024-06-08,Personal,CA,Port Brittanyfort,896.0,341330.51,0.0884,36,Self-Employed,1,Married,1,Masters,Rented,18,13,1,0
A2621,49,11045.0,615.44,73042.65,10310.39,2631.94,22023.03,19338.56,2508.3,2024-06-09,Education,FL,South Brandon,,355017.99,0.179,24,Employed,10,Married,0,High School,Rented,6,14,0,0
A2622,27,6189.63,2357.97,28789.08,34856.03,6656.23,25556.31,66456.92,182.08,2024-06-10,Home,IL,West Mallory,407.0,446499.37,0.1938,60,Employed,12,Married,2,High School,Owned,8,6,1,0
A2623,33,18899.94,3136.69,5556.25,703.95,7815.75,42124.57,12717.55,4803.12,2024-06-11,Car,NY,Theresamouth,583.0,317086.87,0.1181,60,Employed,0,Single,3,High School,Owned,0,0,2,0
A2624,24,18259.96,4243.68,67597.15,6315.27,5936.02,46142.1,59762.42,159.84,2024-06-12,Car,FL,Willisland,321.0,99397.26,0.0918,60,Employed,9,Married,0,Bachelors,Owned,11,18,0,0
A2625,34,11985.91,1149.35,64879.62,21262.95,18689.37,22577.29,44126.4,2725.76,2024-06-13,Car,IL,Cooperland,410.0,336118.72,0.0897,24,Employed,5,Divorced,2,Masters,Owned,19,7,2,0
A2626,40,8056.84,4086.73,80162.94,604.63,14426.84,15022.98,41458.14,3204.63,2024-06-14,Education,IL,North Jeremy,421.0,172573.6,0.1021,12,Employed,12,Married,4,Bachelors,Owned,14,3,0,0
A2627,43,8551.22,1174.53,61610.62,23098.29,19118.33,16867.74,85799.63,4482.97,2024-06-15,Personal,TX,Arnoldland,914.0,477406.33,0.1423,60,Employed,5,Single,3,High School,Rented,3,10,2,0
A2628,38,9119.27,3383.83,15689.16,26139.59,17490.11,28933.11,17604.23,3428.14,2024-06-16,Personal,NY,Lake Bradleyland,714.0,160071.98,0.1046,48,Employed,9,Married,4,Masters,Owned,12,2,2,0
A2629,39,14960.22,2153.37,85316.24,31080.33,15090.83,13748.6,59926.6,4074.55,2024-06-17,Education,NY,Boyerberg,873.0,124336.51,0.1597,60,Employed,1,Married,3,Masters,Rented,25,10,0,0
A2630,24,9855.32,573.41,62725.28,5019.33,13939.34,45536.94,82364.54,3872.62,2024-06-18,Personal,NY,Jordanberg,787.0,12707.83,0.1474,36,Unemployed,11,Single,4,Bachelors,Owned,15,15,1,0
A2631,31,17349.5,3571.32,80760.97,9050.6,17323.25,20932.6,71675.79,1146.32,2024-06-19,Home,CA,Meganbury,728.0,431726.07,0.0853,24,Employed,0,Married,3,Masters,Owned,3,3,0,0
A2632,32,18965.75,1088.81,77410.71,30664.17,13683.0,49503.21,98351.24,3532.29,2024-06-20,Personal,TX,Stephenton,784.0,458451.89,0.167,12,Employed,1,Married,3,Bachelors,Mortgaged,5,7,2,0
A2633,24,7715.0,883.12,29786.45,32909.39,3774.4,5475.76,1208.48,3224.15,2024-06-21,Education,FL,East Lindachester,411.0,38480.86,0.1588,60,Unemployed,11,Divorced,1,Bachelors,Owned,18,1,1,1
A2634,26,11872.85,1791.61,7455.3,1295.01,12962.53,9393.96,88551.57,1295.46,2024-06-22,Personal,CA,East Shaunshire,639.0,210237.84,0.1351,24,Employed,7,Married,2,Bachelors,Rented,15,17,2,0
A2635,68,3258.55,3266.45,17650.44,27018.37,10300.03,25579.53,61731.68,728.82,2024-06-23,Personal,CA,South Joshuafurt,328.0,212202.35,0.0618,60,Self-Employed,19,Single,2,Bachelors,Rented,14,4,0,0
A2636,65,5208.68,1169.98,9286.23,39249.09,19637.89,43415.27,1245.97,3783.03,2024-06-24,Home,NY,Nancyfort,381.0,401137.22,0.1161,48,Employed,6,Married,0,High School,Mortgaged,7,16,1,1
A2637,25,9149.12,918.31,24341.24,3455.04,10199.31,17697.66,47083.89,4858.52,2024-06-25,Home,NY,New Ashleymouth,912.0,175131.08,0.107,60,Self-Employed,0,Single,1,Bachelors,Rented,29,4,1,1
A2638,67,5314.75,49.77,45953.23,20658.64,769.1,41873.39,76976.3,3718.38,2024-06-26,Car,IL,Donnamouth,501.0,174977.36,0.0334,60,Employed,3,Married,0,Masters,Owned,18,12,0,0
A2639,40,17716.37,2358.22,90681.06,16325.56,5283.79,21272.63,19072.12,3772.3,2024-06-27,Personal,IL,Belltown,368.0,169202.92,0.1986,24,Employed,6,Married,3,Bachelors,Rented,13,12,2,0
A2640,46,4428.3,2143.23,87201.88,45683.28,18347.64,42649.6,68169.24,916.85,2024-06-28,Education,TX,Port Mark,333.0,217457.96,0.1504,48,Employed,4,Married,0,Bachelors,Rented,20,15,0,0
A2641,35,9929.73,1169.34,71859.98,9290.12,19247.13,13871.57,14827.17,1310.57,2024-06-29,Education,TX,South Carrieburgh,659.0,323117.85,0.0929,36,Employed,15,Single,1,Masters,Owned,25,3,1,0
A2642,48,12705.44,268.26,2411.24,15918.02,14569.97,23594.59,80541.79,2970.24,2024-06-30,Home,FL,Michaelberg,510.0,484435.87,0.1281,36,Employed,13,Married,1,Bachelors,Owned,9,17,1,0
A2643,47,14299.48,2146.28,34138.92,44922.24,1137.28,13936.57,57277.87,254.01,2024-07-01,Car,CA,East Melissatown,989.0,266450.15,0.1814,60,Employed,11,Single,1,Bachelors,Rented,10,11,0,0
A2644,69,8586.78,3941.03,68234.84,16532.67,470.83,10761.18,4354.78,3372.82,2024-07-02,Home,NY,Gutierrezview,858.0,197795.63,0.0364,24,Self-Employed,2,Single,4,Masters,Owned,23,14,0,0
A2645,56,17578.33,3576.41,12902.89,26567.37,9591.9,21057.29,9996.7,809.58,2024-07-03,Home,NY,Austinstad,645.0,13704.8,0.074,24,Employed,2,Married,0,High School,Mortgaged,4,10,1,0
A2646,52,12013.9,4303.97,80108.79,1651.77,19993.45,16735.34,86522.64,2125.64,2024-07-04,Home,TX,North Victoria,369.0,84304.78,0.1911,24,Employed,19,Married,1,High School,Owned,15,3,1,0
A2647,35,9630.89,47.91,91457.37,49245.12,17385.93,39357.35,4267.14,1668.92,2024-07-05,Education,IL,New Jasontown,850.0,474299.35,0.0327,60,Unemployed,4,Married,2,Bachelors,Rented,6,11,2,1
A2648,59,2743.95,4832.1,35410.44,41247.34,18662.15,37381.93,30555.72,621.63,2024-07-06,Personal,FL,Smithside,641.0,133567.85,0.1288,48,Employed,8,Single,3,High School,Rented,17,13,0,0
A2649,56,10096.76,1707.06,70584.31,31720.05,12470.83,17927.67,57124.28,2935.98,2024-07-07,Personal,CA,Port Stephanie,815.0,104868.15,0.1212,48,Employed,7,Single,1,Bachelors,Owned,3,9,1,0
A2650,34,16683.61,4951.99,14820.41,3037.76,17182.49,49613.7,22130.54,1870.1,2024-07-08,Education,TX,Lake Alicia,987.0,90248.69,0.1966,60,Unemployed,16,Single,1,PhD,Mortgaged,23,2,1,0
A2651,31,12869.01,1263.1,69081.64,3743.5,6393.97,48691.89,23198.98,315.53,2024-07-09,Education,IL,Chapmanland,619.0,296106.76,0.1031,24,Employed,6,Married,2,Masters,Owned,24,11,2,0
A2652,48,16895.01,2357.68,2145.54,27248.68,547.28,45891.67,77827.37,2277.66,2024-07-10,Car,IL,West Michaelshire,549.0,200500.35,0.1959,36,Self-Employed,12,Married,1,Masters,Mortgaged,24,19,0,0
A2653,41,10639.22,1769.64,15077.15,14253.22,18365.01,29325.4,29808.46,2992.27,2024-07-11,Education,CA,East Shannonton,623.0,294044.1,0.032,48,Employed,5,Single,2,Masters,Rented,27,8,1,0
A2654,52,3691.54,1778.8,70988.14,31139.47,4368.61,20615.54,4819.71,739.03,2024-07-12,Car,CA,East Scottland,868.0,487136.43,0.0877,60,Unemployed,12,Single,3,Bachelors,Rented,29,6,1,1
A2655,61,1752.34,4211.41,71185.02,29909.62,14569.73,15651.15,72391.06,2966.47,2024-07-13,Personal,TX,Greenmouth,301.0,41915.7,0.0757,48,Unemployed,14,Married,4,Masters,Rented,11,1,0,0
A2656,62,7109.56,3732.09,64116.27,41932.57,13179.35,751.6,95482.23,1579.92,2024-07-14,Personal,CA,Hoffmanview,770.0,71685.8,0.0549,24,Employed,10,Single,0,Bachelors,Owned,11,1,0,0
A2657,51,14412.82,4960.76,47736.4,14068.85,3163.27,31590.34,83361.46,1372.28,2024-07-15,Car,NY,Westbury,838.0,288931.5,0.1993,60,Employed,1,Single,4,Bachelors,Rented,18,11,1,0
A2658,20,16119.81,3067.57,67490.81,28893.18,3915.58,27658.1,55307.64,3997.87,2024-07-16,Education,IL,Port Scott,824.0,86159.45,0.1953,12,Employed,10,Married,2,PhD,Rented,18,3,0,1
A2659,54,6971.43,2316.28,77380.08,38868.17,6581.45,31493.58,43063.49,2391.93,2024-07-17,Education,IL,Webstershire,526.0,333375.98,0.0545,36,Employed,8,Single,1,High School,Owned,0,0,2,0
A2660,60,10669.6,450.37,96648.17,24538.65,15138.61,28797.75,92591.35,1951.82,2024-07-18,Car,NY,South Jeffreytown,660.0,408025.62,0.1189,36,Employed,19,Single,3,Masters,Rented,22,7,0,0
A2661,57,9290.7,4982.81,88864.1,41532.18,784.88,6885.8,76856.32,4083.81,2024-07-19,Education,FL,Navarroberg,446.0,365233.84,0.0462,36,Self-Employed,13,Single,3,Bachelors,Owned,22,15,1,0
A2662,43,9094.67,2757.65,79453.42,6563.81,8141.37,34768.97,57495.07,4560.69,2024-07-20,Home,FL,Robertbury,704.0,162098.49,0.0511,60,Employed,8,Married,3,High School,Owned,11,17,1,0
A2663,40,5779.95,3502.39,69475.75,36694.89,13302.26,18021.79,88102.41,1643.91,2024-07-21,Car,CA,Port Katelyn,628.0,419897.6,0.1506,12,Employed,6,Married,0,Bachelors,Mortgaged,5,16,2,0
A2664,61,4022.87,2033.71,57415.55,47149.1,3429.42,25814.74,60569.52,346.95,2024-07-22,Education,TX,North Robertside,,257605.19,0.1774,12,Employed,1,Single,0,High School,Owned,4,16,1,0
A2665,56,5138.74,2738.58,12060.88,16594.17,2388.35,18282.69,97376.96,2749.52,2024-07-23,Car,FL,Donnafort,486.0,392636.25,0.1328,24,Employed,2,Married,4,Masters,Rented,6,19,1,0
A2666,32,2523.65,4712.89,16555.68,18316.82,7804.24,1099.99,85970.76,3604.25,2024-07-24,Car,TX,North Katie,561.0,481130.05,0.0491,12,Employed,8,Single,2,Masters,Owned,1,2,2,0
A2667,66,5165.42,832.1,82027.96,4177.48,5731.18,43827.69,55494.08,2980.17,2024-07-25,Education,TX,Garzamouth,832.0,235268.65,0.1704,12,Employed,16,Married,4,Masters,Owned,10,1,1,0
A2668,21,1670.22,1461.86,80331.29,32074.64,12981.91,7436.67,92360.78,3471.47,2024-07-26,Education,FL,Crawfordstad,953.0,235205.12,0.1767,12,Employed,9,Married,2,High School,Owned,4,7,0,0
A2669,46,13104.28,760.3,61445.89,27622.54,19391.37,29108.65,34901.46,3268.95,2024-07-27,Car,TX,North Justinmouth,854.0,128354.93,0.1252,24,Self-Employed,13,Single,0,High School,Rented,23,8,0,0
A2670,39,7352.95,3961.08,43884.01,2017.29,89.38,44156.55,70391.78,4784.38,2024-07-28,Education,CA,South Krista,605.0,65863.24,0.1009,60,Employed,13,Single,0,Masters,Owned,9,2,1,0
A2671,42,19503.18,310.23,2603.26,37610.6,18047.6,11066.46,17956.28,4343.0,2024-07-29,Education,NY,West Jackhaven,466.0,368860.68,0.0993,60,Employed,0,Divorced,0,High School,Mortgaged,7,19,1,0
A2672,30,5083.77,408.16,32717.69,41464.22,8664.46,20600.74,89641.13,746.03,2024-07-30,Car,NY,Lake Rebecca,600.0,375365.16,0.1424,60,Employed,11,Divorced,0,Masters,Owned,0,2,0,0
A2673,35,7897.83,1492.47,42063.97,45355.98,13280.15,18886.6,25556.96,2317.76,2024-07-31,Home,CA,North Andrewland,,249680.82,0.1856,48,Employed,2,Married,1,PhD,Owned,17,16,1,0
A2674,50,8120.06,2570.94,48581.63,27286.7,17020.54,4461.02,94954.22,2328.37,2024-08-01,Personal,CA,Bradleychester,887.0,379607.77,0.1843,24,Self-Employed,17,Single,1,High School,Mortgaged,4,4,1,0
A2675,33,1656.35,2031.37,92932.46,22629.0,11469.17,21175.86,2682.15,2336.04,2024-08-02,Education,IL,Port Anthony,990.0,125624.3,0.1635,60,Employed,6,Single,2,High School,Mortgaged,28,0,1,0
A2676,62,17025.35,224.08,10870.94,43806.86,1946.24,23973.92,68501.85,4660.45,2024-08-03,Personal,NY,Lisatown,489.0,6717.02,0.0902,60,Employed,12,Single,4,Bachelors,Rented,13,12,1,0
A2677,59,2091.9,4787.46,51886.69,19934.84,2811.9,1329.87,15855.56,1703.25,2024-08-04,Home,CA,Wileyport,501.0,21159.76,0.0985,60,Employed,6,Married,1,High School,Rented,8,10,0,0
A2678,61,18893.33,4764.35,36792.23,32772.16,15785.6,24407.19,77310.34,3109.94,2024-08-05,Home,FL,South Brittney,808.0,281406.5,0.1536,12,Employed,2,Single,3,Masters,Owned,12,14,1,0
